簾					a blind, screen, curtain	bamboo blinds	drapes			-    -  I see a load of bamboo for sale at a bargain price and decide it’s so cheap that I’ll buy it and make my own bamboo blinds.  -  Buy bargain bamboo blinds at Panda Palace.		10_竹_簾	2674	2151				CJK-Hanja CJK-RTH CJK-RTK
籃					basket		Basket					10_竹_籃		1081				CJK-Hanja CJK-RTH
籤					tally; lot; marker	lottery	bamboo slip			"-    -  ""I never play the lottery. I'd rather be whacked by bamboo staffs as I pass down an assembly line than do that. Of course, when a buddy wins, I'll go to the fiesta and enjoy the special salsa packed with green onions, but I will never play the lottery myself.""  -  ""(based on mantixen's) If I won the lottery, I wouldn't even need to go speed dating (a fiesta to form couples) to find a woman, even if I had onionbreath they'd be flocking in my direction. On second thoughts.. I'd better buy a bamboo cane to keep the ugly ones away."""		10_竹_籤	2227	2565				CJK-Hanja CJK-RTH CJK-RTK
籬					bamboo or wooden fence; hedge		fence					10_竹_籬		2481				CJK-Hanja CJK-RTH
粕					lees, dregs, sediments left after distilling liquor	settlings				"-    -  Settlings at the bottom of sake are white and made of rice.  -  ""Scrap, waste, settlings. Think of scrap or waste paper - like the confetti or rice thrown at a wedding - it is white."""		10_米_粕	2690					CJK-Hanja CJK-RTK
粱					better varieties of millet			fine millet				10_米_粱			2036			CJK-Hanja CJK-RSH
粹					pure; unadulterated; select		unmixed	unmixed				10_米_粹		2399	2473			CJK-Hanja CJK-RSH CJK-RTH
糊					paste, stick on with paste	paste	batter	batter (food)		"-    -  The uncivilized used rice as paste.  -  ""It would be uncivilized to eat rice without natto, that delicious bean paste! (I think I just vomitted a little in my mouth)."""		10_米_糊	2692	1970	2029			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
糞					manure, dung, night soil	excrement	dung			"-    -  ""Rice is easy to digest, so if you poke through your excrement, finding bits of rice is uncommon.""  -  ""It is uncommon to find rice in your excrement. Corn, on the other hand..."""		10_米_糞	2695	2704				CJK-Hanja CJK-RTH CJK-RTK
糟					sediment, dregs; pickle	lees	messed up	messed up		"-    -  The other cadets are really cruel: giving this cadet only the lees of the sake to drink….  -  ""New cadets aren't allowed to drink with the seniors, so they have to settle for the rice lees at the bottom of the empty sake bottles."""		10_米_糟	2691	2164	2237			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
糠					chaff, bran, husks; poor	rice bran	chaff	chaff		-    -  Rice bran is for old people: its benefits to sanity in additional to being delicious rice make it an instant sell.  -  Rice bran keeps you sane. But only if it's made from real rice. None of that fake stuff.		10_米_糠	2694	2159	2229			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
糢					rice snacks							10_米_糢						CJK-Hanja
紂					royal name; saddle crupper							10_糸_紂						CJK-Hanja
紐					knot; button; handle, knob; tie	string	New York			"-    -  ""A vegetarian replaces all his leather bootlaces with string, saying “There’s no sign of the cow in this thread!”.""  -  ""Spider-Man suspects there's a cow walking through his room while he's asleep, but when he wakes up he sees no sign of the cow. He decides to tie string around everything in the room, which will create a boobytrap for the cow."""		10_糸_紐	2703	2967				CJK-Hanja CJK-RTH CJK-RTK
紗					gauze, thin silk; yarn, thread	gossamer	yarn			"-    -  ""If there are very few threads, then the light will come through and the fabric be considered to be a gossamer.""  -  ""Because it has too few threads, Spider-Man decided not to use gossamer to make his skin-tight costume."""		10_糸_紗	2714	2297				CJK-Hanja CJK-RTH CJK-RTK
紬					kind of thin silk	pongee				"-    -  ""Spiderman, sprout: Pongee is a soft thin woven cloth. Spiderman - a textile buff in his own right- found out that the mold growing on rotting Brussel sprouts may also be used to make pongee. And it's much cheaper than silk!""  -  Spiderman decides to try a new diet of sprouts to see how it affects the consistency of his web. To his surprise (150m above ground) a lovely line of pongee comes out instead. Time to think quickly."		10_糸_紬	2708					CJK-Hanja CJK-RTK
絆					loop, catch; fetter, shackle	ties				"-    -  ""Spiderman, half: Since only half of his family was left (aunt May, uncle died), Spiderman kept strong ties with her.""  -  ""I must buy some more ties – half of mine are in threads. (Edit: All the kanji dictionaries I have checked classify this character as thread + half. Depending on the font, though, the right side often appears as a variant of 半 with the top two strokes sloping outwards)."""		10_糸_絆	2700					CJK-Hanja CJK-RTK
絢					variegated, adorned; brilliant	gorgeous				"-    -  ""Spider-Man is quite the womanizer. When he sees a hot babe, he whistles and calls, 'Hey, gorgeous, how'd you like to be bound up with Spidey for a decameron?' Unfortunately most of the women he whistles at don't know what a decameron is; some of them think it's a hot car.""  -  ""According to society’s twisted ideals, if Black Widow went without eating for a decameron, she would be gorgeous."""		10_糸_絢	2706					CJK-Hanja CJK-RTK
絨					silk, cotton, or woolen fabric	carpet yarn	down			"-    -  ""Spiderman, burgler - money (burglar (#357)): When the old lady returned from visiting the fiesta, she found a burglar in her home tied up with carpet yarn. A note said: Regards from you friendly neighborhood Spiderman. Well, she was not amused when she saw the remains of her carpet.""  -  ""The burglar isn't getting Spider-Man's money, but he can get tied up with carpet yarn if he wants."""		10_糸_絨	2699	2307				CJK-Hanja CJK-RTH CJK-RTK
綴					patch together, link, connect	mend	embellish			"-    -  ""SPIDEY has to mend his own costume, so he used the CROSS-STITCHING his aunt showed him.""  -  ""After a long fight with his enemies, Spider-Man uses THREAD to mend the EMBROIDERY on his torn outfit."""		10_糸_綴	2222	2935				CJK-Hanja CJK-RTH CJK-RTK
綸					green silk thread or tassel	twine				"-    -  Spidey assists the older ladies at the twine convention by providing them with a continuous line of twine to knit with. They thank him for the twine with some wine.  -  ""Spiderman + methodical: If you want to be like Spiderman, you'll have to be methodical and start from the beginning by learning how to make webs with twine. Note: 侖 is an extremely rare kanji meaning """"methodical"""", I remember this with: """"A meeting of scrapbookers who are very methodical""""."""		10_糸_綸	2698					CJK-Hanja CJK-RTK
綺					fine thin silk; elegant, beautiful	ornate				"-    -  ""Spiderman's a strange guy, wearing such ornate outfits to make himself look 綺麗【きれい】.""  -  ""SPIDERMAN wears such STRANGE outfits, that they seem almost ORNATE compared to the thugs he captures."""		10_糸_綺	2709					CJK-Hanja CJK-RTK
綽					graceful, delicate; spacious		ample					10_糸_綽		2298				CJK-Hanja CJK-RTH
綾					thin silk, damask silk	damask				-    -  The rice seedlings notice that Spiderman's blocking their path to the promised land. So they put on da mask which was made of a figured cloth and managed to outsmart spidey.  -  Those rice-seedlings on walking legs had to carry this thread all the way from the middle east to introduce the beautiful damask to the Japanese.		10_糸_綾	2710					CJK-Hanja CJK-RTK
緋					scarlet, dark red, crimson; purple	scarlet				"-    -  ""Spiderman is put in a jail cell by the fashion police for wearing scarlet. (His fellow inmates include Scarlet O'Hara, Scarlett Johansson, Captain Scarlet, The Scarlet Pimpernel, etc).""  -  ""Frankly Scarlet, I don't give a damn. Here we see Scarlet O'Hara going to visit Rhett in his jail cell (damn those yankees!) wearing her new (green, and velvet incidentally) threads, created from Tara's (the manor) drapes."""		10_糸_緋	2701					CJK-Hanja CJK-RTK
緘					seal, close; bind; letter							10_糸_緘						CJK-Hanja
緞					satin		satin					10_糸_緞		2748				CJK-Hanja CJK-RTH
緬					distant, remote; think of							10_糸_緬						CJK-Hanja
縊					hang, strangle							10_糸_縊						CJK-Hanja
繃					bind, draw firmly, strap							10_糸_繃						CJK-Hanja
繡					embroider; embroidery; ornament		embroidery					10_糸_繡		2332				CJK-Hanja CJK-RTH
繪					draw, sketch, paint		paint					10_糸_繪		2304				CJK-Hanja CJK-RTH
繹					to unravel or unreel silk; to interpret, explain							10_糸_繹						CJK-Hanja
纂					edit, compile; topknot, chignon	redaction				"-    -  ""During post-production of a movie, redaction is required for """"red action"""", or action that results in a bloody accident, like when they miscalculated how large an object Spider-Man could hold up with both hands.""  -  ""Calculate, st bernard, venom: Venom had made an insidious plan to strike at the redaction office of the Daily Bugle, to scare the free press. He plans to leave corpses of dead St.Bernards on every desk of the news office. Now, he still needs to calculate how many St. Bernards are required..."""		10_糸_纂	2683					CJK-Hanja CJK-RTK
纏					wrap, wind around; tie, bind	summarize	wind around			"-    -  ""Spiderman, cave, computer, human legs, soil: To summarize the newest Spiderman comic: Spidy needs to turn off a computer in a cave (countdown clock for nuclear bomb). However, his human legs get stuck in the soil (some kind of quicksand). The situation seems hopeless... but somehow at the end of the comic, Spiderman has saved the day.""  -  ""To summarize the story of Spiderman, he was a computer geek who lived in a cave. Then he got super powers and his human legs rarely touch the ground anymore."""		10_糸_纏	2705	2313				CJK-Hanja CJK-RTH CJK-RTK
缸					earthenware jug, crock; cistern		vat	vat				10_缶_缸		2832	2879			CJK-Hanja CJK-RSH CJK-RTH
罕					rare, scarce; surname		rarely	rarely				10_网_罕		2573	2644			CJK-Hanja CJK-RSH CJK-RTH
罫					hinder	ruled lines				"-    -  ""Keeping my eye fixed directly over the paper, I hold down the ivy and melt the strands with my magic wand. Viola, ruled lines are created! I bet most people think a machine does it.""  -  ""The cyclops couldn't make ruled lines with his wooden wand because it wasn't smooth, so he had to use a square jewel."""		10_网_罫	2737					CJK-Hanja CJK-RTK
罹					sorrow, grief; incur, meet with							10_网_罹						CJK-Hanja
羈					halter; restrain, hold, control							10_网_羈						CJK-Hanja
羹					soup, broth							10_羊_羹						CJK-Hanja
翔					soar, glide, hover; detailed	soar	to soar	Soar		"-    -  ""If a sheep had feathers, it could soar.""  -  Icarus' wings made him soar across the ocean (#549) without becoming wet."		10_羽_翔	2940	0513	546			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
翠					color green; kingfisher	jade green	emerald green	emerald green		"-    -  ""You're so jaded by the time you graduate that when you finally spread your wings, your feathers are all jade green.""  -  ""This what the valedictorian wears in Chinese high school graduations. It's a beautiful cap with jade green feathers covering it. No tassel, just those pretty feathers."""		10_羽_翠	2876	2400	2472			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
翡					kingfisher; emerald, jade							10_羽_翡						CJK-Hanja
耘					weed							10_耒_耘						CJK-Hanja
聊					somewhat, slightly, at least		to chat	Chat (v.)				10_耳_聊		1048	1109			CJK-Hanja CJK-RSH CJK-RTH
聳					urge on; rise up; stir, excite; to raise up; lofty		shrug					10_耳_聳		2961				CJK-Hanja CJK-RTH
聾					deaf	deafness	deaf			-    -  A Chinese dragon flying overhead can cause deafness to your ears.  -  When the old dragon roared into my ears I suffered from a little deafness.		10_耳_聾	2987	2910				CJK-Hanja CJK-RTH CJK-RTK
肇					begin, commence, originate	founding				"-    -  Founding of a nation is usually done by the taskmasters in charge behind closed doors. They sign some papers with their writing brushes and voila..  -  ""After the founding of Post Secret, people started to disclose things with a brush instead of their mouths."""		10_聿_肇	2902					CJK-Hanja CJK-RTK
肋					ribs; chest	rib				"-    -  ""Without ribs, our flesh wouldn't have the power to stay upright.""  -  ""Flesh, power: According to the bible, the part of the body that gave power to womankind was the mans' rib. Without it, they wouldn't exist."""		10_肉_肋	2534					CJK-Hanja CJK-RTK
肛					anus	anus				"-    -  The anus is the part of the body where crafty smugglers often hide small valuables.  -  ""The body part I was always told a new one would be crafted for me (albeit in the less friendly """"I'll tear you a new one!"""") is the anus."""		10_肉_肛	2532					CJK-Hanja CJK-RTK
肱					forearm	armrest				"-    -  An armrest is something that lets you rest the flesh of your arm by keeping your elbow by your side.  -  ""You are sitting in a nice easy chair and all of a sudden there's a loud fart sound. Everyone looks at you, but you shrug your shoulders. They go back to what they're doing...""""pyuuuun!"""" They look back at you. """"It's not me,"""" you say, """"it's just this armrest rubbing against my flesh."""" They seem satisfied, and go back to their work. Little do they know that you're making armpit farts (my primitive for the right side) and really putting all of your flesh into it!"""		10_肉_肱	2536					CJK-Hanja CJK-RTK
胄					helmet, headpiece; descendant							10_肉_胄						CJK-Hanja
胚					embryo; unfinished things	embryo				"-    -  ""When she took the pregnancy test because she thought she was carrying the flesh of an embryo, the test was negative and she dropped it on the floor.""  -  ""When a baby is born, he or she is considered """"age zero"""". After a year of life, he or she is only then considered one year old. Since an embryo is found within a woman, it is effectively part of the body of that person. However, it is not yet zero years old - in fact, its age is negative one (i.e. -1 years old)! 胚性幹細胞　－　はいせいかんさいぼう　＝　embryonic stem cell."""		10_肉_胚	2531					CJK-Hanja CJK-RTK
胥					all, together, mutually							10_肉_胥						CJK-Hanja
胱					bladder	bladder				"-    -  ""It starts in the bladder, passes through a certain body part and then appears like a ray of golden light!""  -  The part of the body that golden rays of light seem to pour out from."		10_肉_胱	2530					CJK-Hanja CJK-RTK
脆					crisp; fragile, frail; brittle	fragile	fragile	Fragile		"-    -  ""If you're a fragile person, lots of things are dangerous and will hurt your flesh.""  -  Doing dangerous things reminds us that our flesh is fragile."		10_肉_脆	2533	1058	1124			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
脛					shinbone; calf of leg	shin				"-    -  ""[+brian44] is right - so I'll try using the right primitive as sewers. I've been using Ninja Turtles and stuff though, so I'll have to use this as a series of narrow, long, lead pipes that bring floods of water to the city. Here, someone has taken a lead sewer pipe and hit you in the part of your flesh that is most vulnerable to impact: your shin (after years of soccer/football, I can't think of the word shin without thinking of pain).""  -  The body part that gets wet when you wade through the sewers (a crafted flood underneath the ground) is your shin (thanks brian44)."		10_肉_脛	2991					CJK-Hanja CJK-RTK
脯					dried meat; preserved fruits							10_肉_脯						CJK-Hanja
脾					spleen, pancreas; disposition		spleen	spleen				10_肉_脾		2968	2954			CJK-Hanja CJK-RSH CJK-RTH
腋					armpit							10_肉_腋						CJK-Hanja
腑					bowels, entrails, internal organs	viscera				"-    -  ""That municipality is so unsafe, thugs will attack you and cut the viscera out of your flesh to sell them on the black organs market.""  -  Your viscera are like a municipality of body parts working together with different roles."		10_肉_腑	2529					CJK-Hanja CJK-RTK
腔					chest cavity; hollow in body	body cavity	body cavity	body cavity		"-    -  A body cavity is an empty space within your flesh.  -  ""During a body cavity search, the police check certain parts of your body to make sure they're empty of things like cocaine, etc.."""		10_肉_腔	2535	2294	2363			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
腱					tendons							10_肉_腱						CJK-Hanja
腿					legs, thighs		Leg	Leg				10_肉_腿		1090	1148			CJK-Hanja CJK-RSH CJK-RTH
膀					upper arm; shoulder; wing		upper arm	upper arm				10_肉_膀		1705	1733			CJK-Hanja CJK-RSH CJK-RTH
膈					diaphragm							10_肉_膈						CJK-Hanja
膊					shoulders, upper arms			shoulder to wrist				10_肉_膊			2797			CJK-Hanja CJK-RSH
膏					grease, fat; paste, ointment	ointment	ointment	ointment		"-    -  Your body parts will become tall if you apply a special ointment.  -  The tall Heisig swapped his hood for a crown before applying ointment on his body parts to make them smooth as silk (#1368)."		10_肉_膏	2931	1606	1636			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
膝					knee	knee	knees	knees		"Flesh . . . tree . . . umbrella . . . rice grains.  -    -  Before lacquer (#932) was made with water, it was made by draining this body part of fluid: the knee!  -  Back in ancient Japan, people didn´t have knee pads for things like rollerblading and such (what, come on. Ninjas on rollerblades. Ultimate 90s flashback). Instead, they would simply dip their knees in laquer, and wait until it dried (hence the flesh, and the abscence of any drops of water). Unfortunately, this meant that you would have to wait about 30 minutes after deciding to go rollerblade until you could actually do it (took some time to dry) - and removing it was a serious pain."		10_肉_膝	1002	1951	2025			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
膣					vagina							10_肉_膣						CJK-Hanja
膵					pancreas							10_肉_膵						CJK-Hanja
膺					breast, chest; undertake, bear							10_肉_膺						CJK-Hanja
膾					minced meat or fish							10_肉_膾						CJK-Hanja
膿					pus	pus				"-    -  ""If your flesh gets stung by the thorns of certain plants while doing agriculture work, your wound may infect and show pus.""  -  ""Forget Manure, the best thing for agriculture is pus, freshly squeezed from some rancid flesh."""		10_肉_膿	2528					CJK-Hanja CJK-RTK
臀					buttocks							10_肉_臀						CJK-Hanja
臂					arm		arm	arm (n.)				10_肉_臂		2486	2556			CJK-Hanja CJK-RSH CJK-RTH
臘					year-end sacrifice; dried meat		dried meat					10_肉_臘		2919				CJK-Hanja CJK-RTH
舅					mother's brother, uncle	father-in-law	mother's brother	mother's brother		"-    -  ""My father-in-law is more fun than my blood father. My father-in-law is a hillbilly with an arsenal of army gear. He gave me the mortar launcher and said: """"Be a man! Blow up a chunk of Planet Earth!"""" And so I did...""  -  ""(from astridtops) """"Real men don't use mortars"""", said my father-in-law, as he began to grind some stones down using only his fists."""		10_臼_舅	2855	2914	2961			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
舵					rudder, helm	rudder		rudder		"-    -  它 depicts and was formerly the kanji for snake. The insect 虫 is added later (蛇). Story: The rudder moves like a snake after the boat.  -  Tip: house + spoon : This combination of primitives appears four times in Heisig. REF: 蛇 (#558), rudder (FRAME 2674), 詑, 陀 (#2952)."		10_舟_舵	2715		2823			CJK-Hanja CJK-RSH CJK-RTK
艙					hold of ship; cabin		ship's cabin					10_舟_艙		2763				CJK-Hanja CJK-RTH
艱					difficult, hard; distressing		arduous					10_艮_艱		2533				CJK-Hanja CJK-RTH
芍					peony; water chestnuts							10_艸_芍						CJK-Hanja
芒					Miscanthus sinensis		mango	mango				10_艸_芒		1692	1724			CJK-Hanja CJK-RSH CJK-RTH
芙					hibiscus	lotus flower	hibiscus (A)	hibiscus (A)		"-    -  ""[+woelpad] In a certain culture, there is a ritual carried out when a girl is quite young (young enough, in fact, that they do it before they are considered a woman in that culture - for the same reason that some cultures do not name a baby until they are sure it will live) - she must go on a vision quest for a lotus flower and look inside it to see the face of her husband - then report back.. Imagine a poor flower girl's dismay when she looks into the lotus flower and sees the face of Homer Simpson!.""  -  There's a popular myth amongst flower girls that the face of their future husband is hidden inside a lotus flower."		10_艸_芙	2447	3034	2989			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
芥					mustard plant; mustard; tiny	mustard				-    -  I tried to make my own mustard by taking a bunch of mustard flowers and just jamming them into the mustard bottle. I thought that was how it worked...  -  Mustard is a plant that jams in all its taste into its mustard seeds.		10_艸_芥	2459					CJK-Hanja CJK-RTK
芭					plantain or banana palm; fragrant	plantain				"-    -  ""A plantain is a flowering fruit that looks kind of like a banana, and of course bananas look sort of like a comma, so you might even say that they have a sort of comma-design.""  -  Southern cities in Europe often have plantains for street decoration. The light filtering through these plants makes for a nice light mosaic on the streets."		10_艸_芭	2469					CJK-Hanja CJK-RTK
芻					mow, cut grass; hay, fodder	hay				"-    -  The 2 mountain goats have to bind up all the hay then the farmer might give them their horns back.  -  ""This one is easy if you know the old form of grass (艸); To make hay, get the old grass, bind up the clumps individually, and then stack them vertically."""		10_艸_芻	2229					CJK-Hanja CJK-RTK
苔					moss, lichen	moss				-    -  Flowers can be seen on the pedestal covered with moss.  -  The flowers you can see on old pedestals when you visit the ruins in Greece are moss in fact.		10_艸_苔	2443					CJK-Hanja CJK-RTK
茸					soft, downy; buds, sprouts	mushroom				"-    -  ""My mother used to joke that if I didn't wash my ears properly, mushroom plants would be growing out of them.""  -  ""How could Mushroom be flower/ear??? It makes no freakin' sense! 　http://www.flickr.com/photos/fotofilo/2202580888/　　　　　　　Oh, O.K.. Well, then maybe it could be."""		10_艸_茸	2475					CJK-Hanja CJK-RTK
荊					thorns; brambles; my wife; cane							10_艸_荊						CJK-Hanja
莖					stem, stalk		plant stem					10_艸_莖		2339				CJK-Hanja CJK-RTH
菖					iris, sweet flag, calamus	iris				"-    -  Only prosperous people (picture someone with a lot of bling) can afford to have iris flowers in the house regularly. They're too expensive for daily use.  -  ""You become so prosperous selling flowers (irises) you buy Van Gogh's famous painting """"Irises"""" and hang in in your flower shop."""		10_艸_菖	2452					CJK-Hanja CJK-RTK
菩					herb, aromatic plant	bo tree	bodhisattva	bodhisattva		"-    -  The flower shop has put a muzzle on Bo Derek and is selling her as a bo tree.  -  ""A wannabe buddhist buys a tree and tries to give it to Buddha as a gift, """"Yo Bo, 'sup, I got yo a tree!"""" Buddha gracefully accepts the gift and gives him a flower in return to shut him up (muzzle him)."""		10_艸_菩	2963	1691	1721			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
菽					beans and peas, collectively							10_艸_菽						CJK-Hanja
萃					dense, thick, close-set; to collect together; hexagram ䷬							10_艸_萃						CJK-Hanja
萄					grapes	grape vine	grapes (B)	grapes (B)		"-    -  """"""I heard it through the grape vine""""' using a pair of tin cans bound together to form a 糸電話 hidden amongst the flowers.""  -  ""I WRAPPED a large tin can (#1965) to a grape vine, under the FLOWERS of the grape vine, so that grapes fall directly into the tin can (#1965) when they are ripe."""		10_艸_萄	2462	2996	2994			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
萌					bud, sprout	germinate	bud	bud (v.)		"-    -  You need a lot of bright light to germinate flowers.  -  ""If there is one thing those nasty german's hate its bright, happy flowers."""		10_艸_萌	2460	1561	1580			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
萍					duckweed; wandering, traveling		duckweed	duckweed				10_艸_萍		2465	2530			CJK-Hanja CJK-RSH CJK-RTH
葯					orris root; leaf of the iris; medicine							10_艸_葯						CJK-Hanja
葵					sunflower; measure	hollyhock	large-flowered plants	large-flowered plants		-    -  Hollyhock loved to suck cock. With a flower in her hair she would lead you into a teepee and let you experience heaven.  -  The hollyhock is a flower that can grow as large as a teepee. It almost reaches to heaven.		10_艸_葵	2472	2629	2692			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
葺					thatch; fix, repair; pile up	shingling				"-    -  ""When shingling with flowers, they can often block up your mouth and ears unless you wear the proper safety gear.""  -  ""Flower, deaf: The deaf guy was shingling the roof of his house with flowers (ecohouse). Being deaf was an advantage since he didn't hear the comment of his neighbours."""		10_艸_葺	2473					CJK-Hanja CJK-RTK
蒐					collect, gather, assemble; seek; spring hunt; assemble for war	collector	search for			"-    -  Debt collectors will even hustle ghosts for the flowers on their bodies' graves.  -  ""This demon is a bit of an oddball, he's a collector of rare flowers, most of the time you can seem him trawling the graveyards looking for species that he doesn't yet have."""		10_艸_蒐	2489	3033				CJK-Hanja CJK-RTH CJK-RTK
蓉					hibiscus; Chengdu, Sichuan	lotus blossom	cottonrose hibiscus (B)	hibiscus (B)		"-    -  Those little flower buds contain a whole lotus blossom when they grow bigger.  -  ""Flower, contain: 'Lotus Blossom' is the stripped down version of a software package tailored to the needs of flourists: Lotus Flower (lotus flower (#2361)). However, the software still contains the most important functionality of the original version."""		10_艸_蓉	2448	3035	2990			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
蓑					rain coat made of straw, coir, etc.	straw raincoat				"-    -  Flower, decline: After your flowers have declined (i.e., lost their bloom), you can always use the remains to weave a straw raincoat. It's all about recycling these days...  -  ""Flower, decline: After your flowers have declined (i.e., lost their bloom), you can always use the remains to weave a straw raincoat. It's all about recycling these days..."""		10_艸_蓑	2442					CJK-Hanja CJK-RTK
蔓					creeping plants, tendrils, vines	tendril		creeping vine		-    -  The alien plant from outer space flowered and started drawing mandala's on the ground with its tendrils as a way of communication.  -  If you show a mandala to a flower it will cross its tendrils into the lotus position.		10_艸_蔓	2445		1976			CJK-Hanja CJK-RSH CJK-RTK
蔗					sugar cane							10_艸_蔗						CJK-Hanja
蔭					shade, shelter; protect	behind the scenes	shady			"-    -  ""Behind the scenes, in the shady areas, they trade various flowers: oh, yeah, gather 'round the good stuff!""  -  ""Another Heisig RTK3 fail. I'm going to use """"owing to"""" as the keyword --Behind the scenes, in the shady areas, it is very difficult to grow flowers. But thanks to you (御蔭で) we were able to do it. Now we are smoking them behind the scenes."		10_艸_蔭	2457	1190				CJK-Hanja CJK-RTH CJK-RTK
蕃					foreign things	grow wild				"-    -  ""First the flowers grow up, but if you aren't attentive, they have a tendency to grow wild, playing dice out in the garden to kill time. A bad seed, indeed. Flowers grown wild!""  -  ""Some kids playing the board game Jumanji throw the dice, and as a result, flowers suddenly begin to grow wild all around them."""		10_艸_蕃	2464					CJK-Hanja CJK-RTK
蕉					banana; plantain	banana	banana	banana		"-    -  ""Like the fruit itself, banana flowers look charred as they age.""  -  Charred bananas on a bed of flowers are a delicacy that stir up images of a tropic island."		10_艸_蕉	2453	1736	1773			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
蕩					pond, pool; wash away, cleanse	prodigal	licentious			"-    -  ""When the prodigal son returned, he was greeted with flowers and hot water for tea by his mum.""  -  ""The prodigal son thought he was going to be in hot water when he went home after wasting his family's money, but instead they greeted him with flowers."""		10_艸_蕩	2444	1728				CJK-Hanja CJK-RTH CJK-RTK
蕪					luxurious growth of weeds	turnip				"-    -  ""Turnip flowers? Gross, but at least it's better than nothing to eat.""  -  Turnips just taste like nothing to me."		10_艸_蕪	2481					CJK-Hanja CJK-RTK
蕭					common artemisia; sighing of wind; mournful; dejected		desolate					10_艸_蕭		2197				CJK-Hanja CJK-RTH
薇					Osmunda regalis, a species of fern							10_艸_薇						CJK-Hanja
薑					ginger		ginger					10_艸_薑		2217				CJK-Hanja CJK-RTH
薔					rose							10_艸_薔						CJK-Hanja
薩					transliteration of 'sat' in 'bodhisattva,' etc.	bodhisattva	Samoa			-    -  A bodhisattva from the pinnacle sells flower-scented products to the unenlightened.  -  [+mantixen] A bodhisattva visits The Pinnacle to provide flowers and meditation products to the unenlightened.		10_艸_薩	2962	2653				CJK-Hanja CJK-RTH CJK-RTK
薯					yam, tuber, potato	yam	yam	yam		"-    -  ""The signature flower of Ireland: the yam! Speaking of which, how are yams different from potatoes?""  -  A yam has a signature flower that differentiates it from a sweet potato."		10_艸_薯	2451	2243	2303			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
藉					mat, pad; rely on; pretext		excuse	in disorder				10_艸_藉		2799	2852			CJK-Hanja CJK-RSH CJK-RTH
藻					splendid, magnificent; algae	seaweed	algae	algae		-    -     Let wooden goods = furniture. Then: Walking along the sea shore you see some washed-up furniture with water (waves) splashing against it. From a distance it looks like flowers are growing out the top, but as you get closer you see it is in fact seaweed.  -     Take seaweed (water + flower) and hang it to dry in a tree to produce nori goods.		10_艸_藻	2191	2264	2333			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
藿					Agastache rugosa, Korean mint							10_艸_藿						CJK-Hanja
蘊					collect, gather, store; profound; (Budd.) skandha		amass					10_艸_蘊		2429				CJK-Hanja CJK-RTH
虔					act with reverence; reverent	reserved				"-    -  """"""That tiger at the zoo was so reserved. He didn't say so much as one sentence."""" """"Um, you know tigers can't talk, right?"""".""  -  The death row inmate acts reserved when staying at the magic house of seven tigers!"		10_虍_虔	2881					CJK-Hanja CJK-RTK
蚓					earthworm							10_虫_蚓						CJK-Hanja
蛋					eggs; term of abuse	protein	Egg	Egg		"-    -  ""At the zoo, most animals think of insects as just good sources of protein.""  -  Insects are fed to the critters at the zoo for protein."		10_虫_蛋	2723	0482	514			CJK-Hanja CJK-RSH CJK-RTH CJK-RTK
蛔					tapeworm							10_虫_蛔						CJK-Hanja
蛟					scaly dragon with four legs							10_虫_蛟						CJK-Hanja
蛤					clam	clam				"-    -  An insect fits right into the clam's mouth before it clamps shut.  -  ""For contraband purposes, I tried to fit insects into a clam, but that didn’t work out too well."""		10_虫_蛤	2734					CJK-Hanja CJK-RTK
蜃					marine monster which can change its shape; water spouts; clams							10_虫_蜃						CJK-Hanja
蜚					cockroach							10_虫_蜚						CJK-Hanja
蝕					nibble away; erode; eclipse	eclipse	eat away			"-    -  ""To enjoy watching the eclipse, you go on a picnic with your friends. But due to the dim light, you accidentally pick up and eat an insect.""  -  You eat an insect by accident while watching the jaw-dropping eclipse."		10_虫_蝕	2816	2455				CJK-Hanja CJK-RTH CJK-RTK
